feature_set,n,n_positive,prevalence,roc_auc,pr_auc,precision_at_1pct,recall_at_1pct,lift_at_1pct,reviews_at_1pct,precision_at_5pct,recall_at_5pct,lift_at_5pct,reviews_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,reviews_at_10pct,threshold,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,false_negative_rate,alerts_raised,alert_rate,accuracy,accuracy_trivial_baseline,brier,ece,model,calibration_ok,beats_trivial_accuracy,selected,n_features,selected_model
billing_only,7233,287,0.039679247891607906,0.7881584768914203,0.4370158879689974,0.9722222222222222,0.24390243902439024,24.502032520325205,72,0.35359116022099446,0.445993031358885,8.911236452538164,362,0.2143845089903181,0.5400696864111498,5.402937817167146,723,0.23076923076923078,102,20,6926,185,0.8360655737704918,0.3554006968641115,0.49877750611246946,0.0028793550244745176,0.6445993031358885,122,0.016867136734411724,0.9716576800774229,0.9603207521083921,0.025503147020229763,0.0019336781731997136,lightgbm,True,True,True,44,lightgbm
evv_only,7233,287,0.039679247891607906,0.8380510779522669,0.5925079701199905,1.0,0.2508710801393728,25.202090592334496,72,0.49171270718232046,0.6202090592334495,12.392188191810884,362,0.28077455048409405,0.7073170731707317,7.076105657322134,723,0.3333333333333333,145,30,6916,142,0.8285714285714286,0.5052264808362369,0.6277056277056277,0.004319032536711776,0.49477351916376305,175,0.024194663348541406,0.9762201023088621,0.9603207521083921,0.019969013645933616,0.003438786752398817,lightgbm,True,True,True,36,lightgbm
billing_evv,7233,287,0.039679247891607906,0.9345373117257971,0.7404340134178135,1.0,0.2508710801393728,25.202090592334496,72,0.5828729281767956,0.735191637630662,14.68961633973088,362,0.32918395573997233,0.8292682926829268,8.296123874101811,723,0.6666666666666666,177,17,6929,110,0.9123711340206185,0.6167247386759582,0.735966735966736,0.0024474517708033402,0.3832752613240418,194,0.026821512512097332,0.9824415871699157,0.9603207521083921,0.015468505670143524,0.0032009044437466263,lightgbm,True,True,True,72,lightgbm
billing_evv_temporal,7233,287,0.039679247891607906,0.976043665870413,0.8360832252772864,1.0,0.2508710801393728,25.202090592334496,72,0.638121546961326,0.8048780487804879,16.08199703543997,362,0.359612724757953,0.9059233449477352,9.06299246750618,723,0.7,199,10,6936,88,0.9521531100478469,0.6933797909407665,0.8024193548387096,0.0014396775122372588,0.30662020905923343,209,0.028895340799115165,0.9864509885248168,0.9603207521083921,0.011641758567525152,0.003168281633095997,lightgbm,True,True,True,87,lightgbm
billing_evv_temporal_stat,7233,287,0.039679247891607906,0.9764015787292915,0.838709937285279,1.0,0.2508710801393728,25.202090592334496,72,0.638121546961326,0.8048780487804879,16.08199703543997,362,0.355463347164592,0.8954703832752613,8.958419477496495,723,0.3333333333333333,206,24,6922,81,0.8956521739130435,0.7177700348432056,0.7969052224371374,0.0034552260293694214,0.28222996515679444,230,0.031798700400940134,0.9854832019908751,0.9603207521083921,0.011782012721110745,0.0025816340200761974,lightgbm,True,True,True,93,lightgbm
full,7233,287,0.039679247891607906,0.9851602857684616,0.8891870446312392,1.0,0.2508710801393728,25.202090592334496,72,0.6740331491712708,0.8501742160278746,16.987044487650877,362,0.37206085753803597,0.9372822299651568,9.376711437535242,723,0.37037037037037035,234,32,6914,53,0.8796992481203008,0.8153310104529616,0.8462929475587704,0.004606968039159228,0.18466898954703834,266,0.03677588828978294,0.9882483063735656,0.9603207521083921,0.008803928616198,0.0028283648127083935,lightgbm,True,True,True,101,lightgbm
